-200 -200 10.000000001
-198 -200 10
-196 -200 10
-194 -200 10
-192 -200 10
-190 -200 10
-188 -200 10
-186 -200 10
-184 -200 10
-182 -200 10
-180 -200 10
-178 -200 10
-176 -200 10
-174 -200 10
-172 -200 10
-170 -200 10
-168 -200 10
-166 -200 10
-164 -200 10
-162 -200 10
-160 -200 10
-158 -200 10
-156 -200 10
-154 -200 10
-152 -200 10
-150 -200 10
-148 -200 10
-146 -200 10
-144 -200 10
-142 -200 10
-140 -200 10
-138 -200 10
-136 -200 10
-134 -200 10
-132 -200 10
-130 -200 10
-128 -200 10
-126 -200 10
-124 -200 10
-122 -200 10
-120 -200 10
-118 -200 10
-116 -200 10
-114 -200 10
-112 -200 10
-110 -200 10
-108 -200 10
-106 -200 10
-104 -200 10
-102 -200 10
-100 -200 10
-98 -200 10
-96 -200 10
-94 -200 10
-92 -200 10
-90 -200 10
-88 -200 10
-86 -200 10
-84 -200 10
-82 -200 10
-80 -200 10
-78 -200 10
-76 -200 10
-74 -200 10
-72 -200 10
-70 -200 10
-68 -200 10
-66 -200 10
-64 -200 10
-62 -200 10
-60 -200 10
-58 -200 10
-56 -200 10
-54 -200 10
-52 -200 10
-50 -200 10
-48 -200 10
-46 -200 10
-44 -200 10
-42 -200 10
-40 -200 10
-38 -200 10
-36 -200 10
-34 -200 10
-32 -200 10
-30 -200 10
-28 -200 10
-26 -200 10
-24 -200 10
-22 -200 10
-20 -200 10
-18 -200 10
-16 -200 10
-14 -200 10
-12 -200 10
-10 -200 10
-8 -200 10
-6 -200 10
-4 -200 10
-2 -200 10
-200 -198 10
-198 -198 10
-196 -198 10
-194 -198 10
-192 -198 10
-190 -198 10
-188 -198 10
-186 -198 10
-184 -198 10
-182 -198 10
-180 -198 10
-178 -198 10
-176 -198 10
-174 -198 10
-172 -198 10
-170 -198 10
-168 -198 10
-166 -198 10
-164 -198 10
-162 -198 10
-160 -198 10
-158 -198 10
-156 -198 10
-154 -198 10
-152 -198 10
-150 -198 10
-148 -198 10
-146 -198 10
-144 -198 10
-142 -198 10
-140 -198 10
-138 -198 10
-136 -198 10
-134 -198 10
-132 -198 10
-130 -198 10
-128 -198 10
-126 -198 10
-124 -198 10
-122 -198 10
-120 -198 10
-118 -198 10
-116 -198 10
-114 -198 10
-112 -198 10
-110 -198 10
-108 -198 10
-106 -198 10
-104 -198 10
-102 -198 10
-100 -198 10
-98 -198 10
-96 -198 10
-94 -198 10
-92 -198 10
-90 -198 10
-88 -198 10
-86 -198 10
-84 -198 10
-82 -198 10
-80 -198 10
-78 -198 10
-76 -198 10
-74 -198 10
-72 -198 10
-70 -198 10
-68 -198 10
-66 -198 10
-64 -198 10
-62 -198 10
-60 -198 10
-58 -198 10
-56 -198 10
-54 -198 10
-52 -198 10
-50 -198 10
-48 -198 10
-46 -198 10
-44 -198 10
-42 -198 10
-40 -198 10
-38 -198 10
-36 -198 10
-34 -198 10
-32 -198 10
-30 -198 10
-28 -198 10
-26 -198 10
-24 -198 10
-22 -198 10
-20 -198 10
-18 -198 10
-16 -198 10
-14 -198 10
-12 -198 10
-10 -198 10
-8 -198 10
-6 -198 10
-4 -198 10
-2 -198 10
-200 -196 10
-198 -196 10
-196 -196 10
-194 -196 10
-192 -196 10
-190 -196 10
-188 -196 10
-186 -196 10
-184 -196 10
-182 -196 10
-180 -196 10
-178 -196 10
-176 -196 10
-174 -196 10
-172 -196 10
-170 -196 10
-168 -196 10
-166 -196 10
-164 -196 10
-162 -196 10
-160 -196 10
-158 -196 10
-156 -196 10
-154 -196 10
-152 -196 10
-150 -196 10
-148 -196 10
-146 -196 10
-144 -196 10
-142 -196 10
-140 -196 10
-138 -196 10
-136 -196 10
