-50.0 -50.0 0.0158036995
-50.0 -48.0 0.0158219879
-50.0 -46.0 0.0158401901
-50.0 -44.0 0.0158583054
-50.0 -42.0 0.0158763333
-50.0 -40.0 0.0158942729
-50.0 -38.0 0.0159121238
-50.0 -36.0 0.0159298851
-50.0 -34.0 0.0159475563
-50.0 -32.0 0.0159651366
-50.0 -30.0 0.0159826255
-50.0 -28.0 0.0160000222
-50.0 -26.0 0.0160173262
-50.0 -24.0 0.0160345367
-50.0 -22.0 0.0160516531
-50.0 -20.0 0.0160686749
-50.0 -18.0 0.0160856013
-50.0 -16.0 0.0161024316
-50.0 -14.0 0.0161191654
-50.0 -12.0 0.0161358019
-50.0 -10.0 0.0161523404
-50.0 -8.0 0.0161687805
-50.0 -6.0 0.0161851214
-50.0 -4.0 0.0162013626
-50.0 -2.0 0.0162175033
-50.0 0.0 0.0162335431
-50.0 2.0 0.0162494812
-50.0 4.0 0.0162653171
-50.0 6.0 0.0162810502
-50.0 8.0 0.0162966799
-50.0 10.0 0.0163122055
-50.0 12.0 0.0163276265
-50.0 14.0 0.0163429423
-50.0 16.0 0.0163581523
-50.0 18.0 0.0163732559
-50.0 20.0 0.0163882526
-50.0 22.0 0.0164031417
-50.0 24.0 0.0164179227
-50.0 26.0 0.0164325950
-50.0 28.0 0.0164471580
-50.0 30.0 0.0164616112
-50.0 32.0 0.0164759541
-50.0 34.0 0.0164901860
-50.0 36.0 0.0165043065
-50.0 38.0 0.0165183149
-50.0 40.0 0.0165322108
-50.0 42.0 0.0165459936
-50.0 44.0 0.0165596628
-50.0 46.0 0.0165732177
-50.0 48.0 0.0165866581
-50.0 50.0 0.0165999832
-48.0 -50.0 0.0158219879
-48.0 -48.0 0.0158402867
-48.0 -46.0 0.0158584992
-48.0 -44.0 0.0158766246
-48.0 -42.0 0.0158946623
-48.0 -40.0 0.0159126116
-48.0 -38.0 0.0159304718
-48.0 -36.0 0.0159482423
-48.0 -34.0 0.0159659224
-48.0 -32.0 0.0159835115
-48.0 -30.0 0.0160010088
-48.0 -28.0 0.0160184138
-48.0 -26.0 0.0160357258
-48.0 -24.0 0.0160529442
-48.0 -22.0 0.0160700683
-48.0 -20.0 0.0160870974
-48.0 -18.0 0.0161040309
-48.0 -16.0 0.0161208682
-48.0 -14.0 0.0161376086
-48.0 -12.0 0.0161542516
-48.0 -10.0 0.0161707964
-48.0 -8.0 0.0161872425
-48.0 -6.0 0.0162035891
-48.0 -4.0 0.0162198358
-48.0 -2.0 0.0162359819
-48.0 0.0 0.0162520268
-48.0 2.0 0.0162679698
-48.0 4.0 0.0162838103
-48.0 6.0 0.0162995478
-48.0 8.0 0.0163151817
-48.0 10.0 0.0163307112
-48.0 12.0 0.0163461360
-48.0 14.0 0.0163614553
-48.0 16.0 0.0163766685
-48.0 18.0 0.0163917751
-48.0 20.0 0.0164067746
-48.0 22.0 0.0164216662
-48.0 24.0 0.0164364495
-48.0 26.0 0.0164511239
-48.0 28.0 0.0164656888
-48.0 30.0 0.0164801437
-48.0 32.0 0.0164944879
-48.0 34.0 0.0165087210
-48.0 36.0 0.0165228424
-48.0 38.0 0.0165368515
-48.0 40.0 0.0165507479
-48.0 42.0 0.0165645309
-48.0 44.0 0.0165782000
-48.0 46.0 0.0165917548
-48.0 48.0 0.0166051947
-48.0 50.0 0.0166185191
-46.0 -50.0 0.0158401901
-46.0 -48.0 0.0158584992
-46.0 -46.0 0.0158767217
-46.0 -44.0 0.0158948570
-46.0 -42.0 0.0159129043
-46.0 -40.0 0.0159308629
-46.0 -38.0 0.0159487323
-46.0 -36.0 0.0159665118
-46.0 -34.0 0.0159842006
-46.0 -32.0 0.0160017982
-46.0 -30.0 0.0160193038
-46.0 -28.0 0.0160367169
-46.0 -26.0 0.0160540368
-46.0 -24.0 0.0160712627
-46.0 -22.0 0.0160883942
-46.0 -20.0 0.0161054304
-46.0 -18.0 0.0161223709
-46.0 -16.0 0.0161392149
-46.0 -14.0 0.0161559618
-46.0 -12.0 0.0161726110
-46.0 -10.0 0.0161891619
-46.0 -8.0 0.0162056138
-46.0 -6.0 0.0162219660
-46.0 -4.0 0.0162382181
-46.0 -2.0 0.0162543693
-46.0 0.0 0.0162704190
-46.0 2.0 0.0162863667
-46.0 4.0 0.0163022117
-46.0 6.0 0.0163179534
-46.0 8.0 0.0163335912
-46.0 10.0 0.0163491245
-46.0 12.0 0.0163645528
-46.0 14.0 0.0163798753
-46.0 16.0 0.0163950916
-46.0 18.0 0.0164102011
-46.0 20.0 0.0164252031
-46.0 22.0 0.0164400971
-46.0 24.0 0.0164548826
-46.0 26.0 0.0164695589
-46.0 28.0 0.0164841254
-46.0 30.0 0.0164985817
-46.0 32.0 0.0165129272
-46.0 34.0 0.0165271613
-46.0 36.0 0.0165412834
-46.0 38.0 0.0165552930
-46.0 40.0 0.0165691897
-46.0 42.0 0.0165829727
-46.0 44.0 0.0165966417
-46.0 46.0 0.0166101961
-46.0 48.0 0.0166236353
-46.0 50.0 0.0166369588
-44.0 -50.0 0.0158583054
-44.0 -48.0 0.0158766246
-44.0 -46.0 0.0158948570
-44.0 -44.0 0.0159130018
-44.0 -42.0 0.0159310585
-44.0 -40.0 0.0159490264
-44.0 -38.0 0.0159669047
-44.0 -36.0 0.0159846929
-44.0 -34.0 0.0160023903
-44.0 -32.0 0.0160199961
-44.0 -30.0 0.0160375098
-44.0 -28.0 0.0160549308
-44.0 -26.0 0.0160722582
-44.0 -24.0 0.0160894916
-44.0 -22.0 0.0161066302
-44.0 -20.0 0.0161236735
-44.0 -18.0 0.0161406206
-44.0 -16.0 0.0161574712
-44.0 -14.0 0.0161742244
-44.0 -12.0 0.0161908796
-44.0 -10.0 0.0162074363
-44.0 -8.0 0.0162238938
-44.0 -6.0 0.0162402514
-44.0 -4.0 0.0162565086
-44.0 -2.0 0.0162726647
-44.0 0.0 0.0162887191
-44.0 2.0 0.0163046713
-44.0 4.0 0.0163205205
-44.0 6.0 0.0163362662
-44.0 8.0 0.0163519078
-44.0 10.0 0.0163674447
-44.0 12.0 0.0163828762
-44.0 14.0 0.0163982019
-44.0 16.0 0.0164134211
-44.0 18.0 0.0164285332
-44.0 20.0 0.0164435376
-44.0 22.0 0.0164584338
-44.0 24.0 0.0164732212
-44.0 26.0 0.0164878992
-44.0 28.0 0.0165024672
-44.0 30.0 0.0165169248
-44.0 32.0 0.0165312712
-44.0 34.0 0.0165455061
-44.0 36.0 0.0165596288
-44.0 38.0 0.0165736388
-44.0 40.0 0.0165875355
-44.0 42.0 0.0166013184
-44.0 44.0 0.0166149870
-44.0 46.0 0.0166285408
-44.0 48.0 0.0166419792
-44.0 50.0 0.0166553017
-42.0 -50.0 0.0158763333
-42.0 -48.0 0.0158946623
-42.0 -46.0 0.0159129043
-42.0 -44.0 0.0159310585
-42.0 -42.0 0.0159491244
-42.0 -40.0 0.0159671012
-42.0 -38.0 0.0159849883
-42.0 -36.0 0.0160027850
-42.0 -34.0 0.0160204906
-42.0 -32.0 0.0160381046
-42.0 -30.0 0.0160556262
-42.0 -28.0 0.0160730547
-42.0 -26.0 0.0160903896
-42.0 -24.0 0.0161076302
-42.0 -22.0 0.0161247757
-42.0 -20.0 0.0161418257
-42.0 -18.0 0.0161587794
-42.0 -16.0 0.0161756362
-42.0 -14.0 0.0161923955
-42.0 -12.0 0.0162090566
-42.0 -10.0 0.0162256189
-42.0 -8.0 0.0162420818
-42.0 -6.0 0.0162584446
-42.0 -4.0 0.0162747067
-42.0 -2.0 0.0162908675
-42.0 0.0 0.0163069265
-42.0 2.0 0.0163228829
-42.0 4.0 0.0163387361
-42.0 6.0 0.0163544856
-42.0 8.0 0.0163701308
-42.0 10.0 0.0163856710
-42.0 12.0 0.0164011057
-42.0 14.0 0.0164164343
-42.0 16.0 0.0164316561
-42.0 18.0 0.0164467706
-42.0 20.0 0.0164617773
-42.0 22.0 0.0164766754
-42.0 24.0 0.0164914646
-42.0 26.0 0.0165061441
-42.0 28.0 0.0165207134
-42.0 30.0 0.0165351721
-42.0 32.0 0.0165495194
-42.0 34.0 0.0165637548
-42.0 36.0 0.0165778779
-42.0 38.0 0.0165918880
-42.0 40.0 0.0166057847
-42.0 42.0 0.0166195673
-42.0 44.0 0.0166332354
-42.0 46.0 0.0166467884
-42.0 48.0 0.0166602258
-42.0 50.0 0.0166735470
-40.0 -50.0 0.0158942729
-40.0 -48.0 0.0159126116
-40.0 -46.0 0.0159308629
-40.0 -44.0 0.0159490264
-40.0 -42.0 0.0159671012
-40.0 -40.0 0.0159850868
-40.0 -38.0 0.0160029824
-40.0 -36.0 0.0160207874
-40.0 -34.0 0.0160385011
-40.0 -32.0 0.0160561229
-40.0 -30.0 0.0160736521
-40.0 -28.0 0.0160910881
-40.0 -26.0 0.0161084302
-40.0 -24.0 0.0161256777
-40.0 -22.0 0.0161428301
-40.0 -20.0 0.0161598866
-40.0 -18.0 0.0161768466
-40.0 -16.0 0.0161937095
-40.0 -14.0 0.0162104746
-40.0 -12.0 0.0162271413
-40.0 -10.0 0.0162437090
-40.0 -8.0 0.0162601771
-40.0 -6.0 0.0162765449
-40.0 -4.0 0.0162928117
-40.0 -2.0 0.0163089771
-40.0 0.0 0.0163250403
-40.0 2.0 0.0163410008
-40.0 4.0 0.0163568578
-40.0 6.0 0.0163726110
-40.0 8.0 0.0163882595
-40.0 10.0 0.0164038029
-40.0 12.0 0.0164192405
-40.0 14.0 0.0164345718
-40.0 16.0 0.0164497961
-40.0 18.0 0.0164649128
-40.0 20.0 0.0164799215
-40.0 22.0 0.0164948215
-40.0 24.0 0.0165096122
-40.0 26.0 0.0165242930
-40.0 28.0 0.0165388635
-40.0 30.0 0.0165533230
-40.0 32.0 0.0165676709
-40.0 34.0 0.0165819068
-40.0 36.0 0.0165960301
-40.0 38.0 0.0166100402
-40.0 40.0 0.0166239366
-40.0 42.0 0.0166377187
-40.0 44.0 0.0166513860
-40.0 46.0 0.0166649381
-40.0 48.0 0.0166783743
-40.0 50.0 0.0166916941
-38.0 -50.0 0.0159121238
-38.0 -48.0 0.0159304718
-38.0 -46.0 0.0159487323
-38.0 -44.0 0.0159669047
-38.0 -42.0 0.0159849883
-38.0 -40.0 0.0160029824
-38.0 -38.0 0.0160208863
-38.0 -36.0 0.0160386994
-38.0 -34.0 0.0160564210
-38.0 -32.0 0.0160740504
-38.0 -30.0 0.0160915871
-38.0 -28.0 0.0161090303
-38.0 -26.0 0.0161263793
-38.0 -24.0 0.0161436336
-38.0 -22.0 0.0161607925
-38.0 -20.0 0.0161778553
-38.0 -18.0 0.0161948214
-38.0 -16.0 0.0162116902
-38.0 -14.0 0.0162284610
-38.0 -12.0 0.0162451331
-38.0 -10.0 0.0162617061
-38.0 -8.0 0.0162781791
-38.0 -6.0 0.0162945516
-38.0 -4.0 0.0163108230
-38.0 -2.0 0.0163269927
-38.0 0.0 0.0163430600
-38.0 2.0 0.0163590243
-38.0 4.0 0.0163748850
-38.0 6.0 0.0163906415
-38.0 8.0 0.0164062933
-38.0 10.0 0.0164218396
-38.0 12.0 0.0164372800
-38.0 14.0 0.0164526137
-38.0 16.0 0.0164678403
-38.0 18.0 0.0164829591
-38.0 20.0 0.0164979696
-38.0 22.0 0.0165128712
-38.0 24.0 0.0165276632
-38.0 26.0 0.0165423452
-38.0 28.0 0.0165569166
-38.0 30.0 0.0165713768
-38.0 32.0 0.0165857252
-38.0 34.0 0.0165999613
-38.0 36.0 0.0166140846
-38.0 38.0 0.0166280945
-38.0 40.0 0.0166419904
-38.0 42.0 0.0166557719
-38.0 44.0 0.0166694383
-38.0 46.0 0.0166829893
-38.0 48.0 0.0166964241
-38.0 50.0 0.0167097424
-36.0 -50.0 0.0159298851
-36.0 -48.0 0.0159482423
-36.0 -46.0 0.0159665118
-36.0 -44.0 0.0159846929
-36.0 -42.0 0.0160027850
-36.0 -40.0 0.0160207874
-36.0 -38.0 0.0160386994
-36.0 -36.0 0.0160565203
-36.0 -34.0 0.0160742496
-36.0 -32.0 0.0160918865
-36.0 -30.0 0.0161094303
-36.0 -28.0 0.0161268805
-36.0 -26.0 0.0161442363
-36.0 -24.0 0.0161614972
-36.0 -22.0 0.0161786624
-36.0 -20.0 0.0161957313
-36.0 -18.0 0.0162127033
-36.0 -16.0 0.0162295777
-36.0 -14.0 0.0162463540
-36.0 -12.0 0.0162630314
-36.0 -10.0 0.0162796093
-36.0 -8.0 0.0162960871
-36.0 -6.0 0.0163124642
-36.0 -4.0 0.0163287399
-36.0 -2.0 0.0163449137
-36.0 0.0 0.0163609848
-36.0 2.0 0.0163769528
-36.0 4.0 0.0163928170
